500000000,0.01,6,95.2628918366341,2.93481325792341e-10
500000000,0.02,11,83.6635779688206,1.31764460526071e-09
500000000,0.03,16,92.1644265847263,3.76255791137852e-09
500000000,0.04,22,76.1486498650449,1.22049317854801e-09
500000000,0.05,27,90.2426760048035,3.62364374332187e-09
500000000,0.06,32,88.5073008823397,4.25086833510128e-09
500000000,0.07,38,89.8838900197833,4.13431820065388e-09
500000000,0.08,43,90.6789886132752,3.31443705175826e-09
500000000,0.09,48,79.8573365582831,3.19028817000713e-09
500000000,0.1,54,88.3568240413546,3.86647471279257e-09
500000000,0.11,59,82.5392240436125,1.42124171276282e-09
500000000,0.12,64,82.4595566900747,3.1369686379857e-09
500000000,0.13,70,84.596269858157,2.99723291885811e-09
500000000,0.14,75,84.7439477520568,4.06263999819899e-09
500000000,0.15,80,86.2958130019091,4.75920703515336e-09
500000000,0.16,85,87.3669125358145,2.77731911695793e-09
500000000,0.17,91,101.0699925431,4.07704787373262e-09
500000000,0.18,96,92.3429758021664,4.58361600067673e-09
500000000,0.19,101,93.7465888076579,4.962873971893e-09
500000000,0.2,107,79.9308672274065,1.90944142479374e-09
500000000,0.21,112,92.9508116951624,3.14233049113643e-09
500000000,0.22,117,77.4640769705404,1.68960430025174e-09
500000000,0.23,123,94.162329319814,2.78059932648909e-09
500000000,0.24,128,85.4902022006222,2.34263848523562e-09
500000000,0.25,133,79.3894259377601,2.19034215979186e-09
500000000,0.26,139,90.0319702868818,2.66300341333012e-09
500000000,0.27,144,90.4746361472276,5.928106320164e-09
500000000,0.28,149,84.7316363580713,3.0199074793109e-09
500000000,0.29,154,95.4679112335457,4.55017650086981e-09
500000000,0.3,160,87.8578915096927,5.01372438145702e-09
500000000,0.31,165,90.704559437096,4.03783001305634e-09
500000000,0.32,170,86.906141071642,3.18323153587344e-09
500000000,0.33,176,89.2313201774743,3.32690165144299e-09
500000000,0.34,181,91.3274638332186,5.48566082844529e-09
500000000,0.35,186,98.1040366694402,3.07897537716638e-09
500000000,0.36,192,85.9562706403855,5.68336702095882e-09
500000000,0.37,197,84.5160247550115,1.6748111247794e-09
500000000,0.38,202,104.864958757567,5.83613759059864e-09
500000000,0.39,208,101.323078560006,3.18220776824985e-09
500000000,0.4,213,90.2243878346378,2.9686703637e-09
500000000,0.41,218,90.4800175121293,3.23936979372709e-09
500000000,0.42,224,97.901662526445,3.02122227357573e-09
500000000,0.43,229,99.5962507507631,4.62021659469853e-09
500000000,0.44,234,98.5945801982068,3.30758171122754e-09
500000000,0.45,239,95.0268004297014,5.60670105110723e-09
500000000,0.46,245,94.4251140035952,3.53223897650328e-09
500000000,0.47,250,99.0878353713157,4.12393181685324e-09
500000000,0.48,255,87.001841507911,5.17189643484867e-09
500000000,0.49,261,94.8300294799862,2.64921222237851e-09
500000000,0.5,266,101.361401874361,4.46238722134412e-09
500000000,0.51,271,100.447594117993,2.50698568912244e-09
500000000,0.52,277,95.0528527975377,3.00313933844206e-09
500000000,0.53,282,104.875292484367,1.87552901141677e-09
500000000,0.54,287,106.596592411165,3.38197138911171e-09
500000000,0.55,293,95.9699798861462,1.86981890833433e-09
500000000,0.56,298,99.0440958919279,2.60530504271304e-09
500000000,0.57,303,107.338470315663,2.63834056758824e-09
500000000,0.58,308,102.67257869808,5.22628408847208e-09
500000000,0.59,314,99.8257985070002,2.10104178785038e-09
500000000,0.6,319,110.608219868871,4.51340236329163e-09
500000000,0.61,324,104.297635716271,3.55149526205193e-09
500000000,0.62,330,100.782469762181,2.28859799835095e-09
500000000,0.63,335,102.252999810154,3.11654809595529e-09
500000000,0.64,340,106.544460204826,2.33378145679008e-09
500000000,0.65,346,102.513604670652,1.59085252927203e-09
500000000,0.66,351,104.919976957413,2.60461520038512e-09
500000000,0.67,356,102.369597053131,4.08236464960657e-09
500000000,0.68,362,113.081257592058,6.484628457841e-09
500000000,0.69,367,99.6359903124784,2.90224725089351e-09
500000000,0.7,372,101.346509734463,4.00663260118166e-09
500000000,0.71,378,99.4346806130821,4.09089574705479e-09
500000000,0.72,383,96.2476756906093,2.84700412153992e-09
500000000,0.73,388,107.238489593454,3.46116695939407e-09
500000000,0.74,393,105.747229184972,3.92875311717629e-09
500000000,0.75,399,116.912079336746,6.09435409371378e-09
500000000,0.76,404,107.419163964944,2.31858016310678e-09
500000000,0.77,409,108.618204508525,5.17580493363149e-09
500000000,0.78,415,110.671216314053,4.42671635996442e-09
500000000,0.79,420,110.441059513638,4.45558459539997e-09
500000000,0.8,425,105.574175287497,2.66280982458241e-09
500000000,0.81,431,110.468402178563,4.53127367189403e-09
500000000,0.82,436,120.748076073686,4.41043556904438e-09
500000000,0.83,441,112.718020343448,3.04580558659852e-09
500000000,0.84,447,109.43498140996,2.36394225519865e-09
500000000,0.85,452,130.509094228761,3.44736407825058e-09
500000000,0.86,457,116.245497033033,3.2229076280682e-09
500000000,0.87,462,102.432351891914,2.30891379836337e-09
500000000,0.88,468,107.339483070255,2.22917030221997e-09
500000000,0.89,473,107.918515970912,1.24199200474628e-09
500000000,0.9,478,120.143735974689,7.44061787805137e-09
500000000,0.91,484,112.572874751777,4.19179681003181e-09
500000000,0.92,489,109.755108071572,3.41249784900482e-09
500000000,0.93,494,125.311265619821,2.30034455165462e-09
500000000,0.94,500,98.8027904794824,1.29124296946407e-09
500000000,0.95,505,108.754621960221,2.73351677786141e-09
500000000,0.96,510,137.857903087328,4.02289205171633e-09
500000000,0.97,516,109.417675206004,1.68341470720678e-09
500000000,0.98,521,130.100070104417,3.36010853290165e-09
500000000,0.99,526,103.447159411973,1.07887903802671e-09
500000000,1,531,131.856462892229,5.06484126696748e-09
