58,2,500000000,0.01,12,98.0841061862291
58,2,500000000,0.01,12,68.4986145526924
58,2,500000000,0.01,12,96.4722004269728
58,2,500000000,0.01,12,101.273085238775
58,2,500000000,0.01,12,90.2301684328234
58,2,500000000,0.51,572,104.605544932965
58,2,500000000,0.51,572,115.658702917493
58,2,500000000,0.51,572,98.517648965415
58,2,500000000,0.51,572,103.000165373758
58,2,500000000,0.51,572,96.9577758506572
58,2,500000000,1.01,1133,108.592775828625
58,2,500000000,1.01,1133,105.372358761801
58,2,500000000,1.01,1133,105.379036785664
58,2,500000000,1.01,1133,104.56100037605
58,2,500000000,1.01,1133,104.842836022683
58,2,500000000,1.51,1693,105.048912579578
58,2,500000000,1.51,1693,105.203469531682
58,2,500000000,1.51,1693,105.293045103256
58,2,500000000,1.51,1693,105.296252273618
58,2,500000000,1.51,1693,104.464967870219
58,2,500000000,2.01,2254,105.301429010402
58,2,500000000,2.01,2254,105.291874961579
58,2,500000000,2.01,2254,105.316144098748
58,2,500000000,2.01,2254,105.301516864821
58,2,500000000,2.01,2254,105.296978314055
