43,10,500000000,0.01,12,94.9503305145099
43,10,500000000,0.01,12,79.7561775389166
43,10,500000000,0.01,12,86.6920920494266
43,10,500000000,0.01,12,84.5762201645229
43,10,500000000,0.01,12,96.0028914751369
43,10,500000000,0.51,572,87.6568943417788
43,10,500000000,0.51,572,96.9066708472359
43,10,500000000,0.51,572,100.575358800691
43,10,500000000,0.51,572,95.5172957148845
43,10,500000000,0.51,572,94.7000633488801
43,10,500000000,1.01,1133,103.710854733655
43,10,500000000,1.01,1133,102.942073377385
43,10,500000000,1.01,1133,105.561066338377
43,10,500000000,1.01,1133,104.890373781135
43,10,500000000,1.01,1133,105.351766413144
43,10,500000000,1.51,1693,105.126134283008
43,10,500000000,1.51,1693,105.017078477145
43,10,500000000,1.51,1693,104.811885616539
43,10,500000000,1.51,1693,104.999997900552
43,10,500000000,1.51,1693,105.097173117884
43,10,500000000,2.01,2254,105.026404064993
43,10,500000000,2.01,2254,104.960792162594
43,10,500000000,2.01,2254,105.039366502223
43,10,500000000,2.01,2254,105.023210112282
43,10,500000000,2.01,2254,105.035103731612
