6,71.0530756093581,61.4541239836226,68.450985267922,51.5358771847048
11,72.2626481708038,62.4205906333352,68.8646641276918,51.9793716919595
16,72.3562483143295,63.0722304188469,71.0407412888127,51.577483547902
22,73.7287923095275,63.7706066157991,70.2623659135555,53.0623474731954
27,74.119260825188,64.5397094984673,72.0901414787765,51.7084679019015
32,76.2996599221718,66.9980417438833,71.6113504451614,52.2975525186339
38,75.7344479386302,66.8931008781638,73.6414626905156,52.155813026188
43,77.1492103080916,68.3038138845949,74.6038754520832,52.5925427370559
48,78.547350356913,67.8906077593821,74.6043768195393,52.8736413999296
54,77.7856936317829,69.0428484770303,76.877512425996,52.7277345763237
59,79.8823508441416,69.4837343731371,75.2915512621923,53.2341038244121
64,80.9231203831106,71.074597925781,75.7903140174316,53.4103245275867
70,80.3529215040836,71.1176411623473,77.8915379974353,52.6826350272136
75,80.3574077831596,70.9746819418823,78.5153126806436,53.5852438117972
80,81.5004344471616,70.4895164634171,80.0759690569493,53.0610622324205
85,81.18415817527,72.2442040153684,81.4637383960584,53.2119307691092
91,81.5004470819458,72.5692471523705,80.1775112526395,55.2432345358415
96,83.7044415429058,73.2887350213427,79.6633194853907,54.3867223635507
101,82.8257248947512,72.6102010217764,78.1358140252462,54.7936625603513
107,85.2661154405872,75.7589101479977,83.2629434816919,54.4275776319786
112,84.0457707165394,75.21933626237,81.2732395441702,54.7993165978373
117,85.7473645362566,74.7236881886182,81.6448450331412,54.7899465165759
123,84.1479046070853,74.594031716573,83.659168303368,54.4827651695662
128,86.6061277827039,75.1491835297065,82.9944961140578,53.9302517229667
133,85.7729067231688,75.6805983995999,82.9514769396442,56.2627097936631
139,84.6747263237911,75.9386243170422,81.7491299251022,54.8178081941857
144,86.9603970384613,76.5124598280592,84.3162043011988,56.4479385957761
149,88.4855495655146,76.2301601047574,86.2073129616074,56.4465810644335
154,86.9753717869976,76.8221263056359,84.3950710772514,56.3419867178327
160,89.3991057874731,77.494209045832,85.9983203030525,55.5561706638725
165,87.6683946849633,76.6277744835235,84.9509098012976,56.0044972586302
170,87.9525975600729,77.6529896792549,85.6048260491186,56.459495814277
176,93.0681112571366,78.421799492094,85.813780461787,56.0267361063327
181,88.4809502177404,78.801243997932,88.9334728531652,56.6803372434443
186,89.6828318688838,77.213918351963,87.3858987066268,57.0340093801396
192,90.9145853040045,77.4535138334756,88.4752607061179,56.7639045198991
197,91.1202417405428,79.5004161208368,89.8517914337248,58.2512415402339
202,91.6361418992792,77.8967954634308,88.5202584582553,57.4096350376418
208,91.6344243751795,80.6682421919822,88.3028685082009,57.7958238949294
213,91.5754403906498,80.7003757244743,88.8755003589096,57.2112615359987
218,91.0184687532861,79.2978307727008,89.2169704424996,57.8186767496992
224,93.5551982500792,82.447337042765,92.5309365817811,57.6821771752234
229,93.3215308037559,81.1585563247903,89.7398301977691,57.5806866353943
234,95.4254766587113,81.4913184825455,89.9226143858359,57.2765371414284
239,95.3517055279735,82.5812250789339,91.7865841456619,57.5254830738257
245,94.3045325633786,81.3243550156249,92.3311668365908,58.119758373611
250,97.1989029978221,82.12726532829,90.6142637951343,58.4676981261321
255,95.1838670175958,81.4454871601638,93.0364814577464,60.2401800519924
261,94.8307437218391,82.3645812275573,93.4120583424186,57.8193553037007
