23,5,500000000,0.01,5,87.3878019591832
23,5,500000000,0.01,5,81.9444376715962
23,5,500000000,0.01,5,90.2757388127588
23,5,500000000,0.01,5,80.7111871027429
23,5,500000000,0.01,5,96.9898473335237
23,5,500000000,0.02,9,87.8862918938714
23,5,500000000,0.02,9,90.0331986227676
23,5,500000000,0.02,9,79.1446897605019
23,5,500000000,0.02,9,83.0637496755753
23,5,500000000,0.02,9,91.4175588823271
23,5,500000000,0.03,14,81.1852374276815
23,5,500000000,0.03,14,77.8024386651562
23,5,500000000,0.03,14,99.9202917299105
23,5,500000000,0.03,14,86.1906418487222
23,5,500000000,0.03,14,75.6119705261003
23,5,500000000,0.04,18,91.5912360698734
23,5,500000000,0.04,18,86.9019018366625
23,5,500000000,0.04,18,81.4420732906098
23,5,500000000,0.04,18,74.7702202931083
23,5,500000000,0.04,18,81.8998359096894
23,5,500000000,0.05,23,71.0107157340391
23,5,500000000,0.05,23,79.5904062151438
23,5,500000000,0.05,23,73.7577022115922
23,5,500000000,0.05,23,73.1987373442595
23,5,500000000,0.05,23,75.331431598259
23,5,500000000,0.06,27,83.0411718039423
23,5,500000000,0.06,27,77.9588379624502
23,5,500000000,0.06,27,78.6986941489201
23,5,500000000,0.06,27,88.7458846856675
23,5,500000000,0.06,27,71.0902456266678
23,5,500000000,0.07,31,82.8548119603818
23,5,500000000,0.07,31,70.1280896416082
23,5,500000000,0.07,31,81.5372627930143
23,5,500000000,0.07,31,77.5773855311285
23,5,500000000,0.07,31,75.9531507958056
23,5,500000000,0.08,36,69.9708963651787
23,5,500000000,0.08,36,83.3321289407002
23,5,500000000,0.08,36,64.5790604520184
23,5,500000000,0.08,36,74.9083564995131
23,5,500000000,0.08,36,66.2628096772039
23,5,500000000,0.09,40,81.0936318278476
23,5,500000000,0.09,40,76.5715119175238
23,5,500000000,0.09,40,78.9345598935484
23,5,500000000,0.09,40,75.1404286087667
23,5,500000000,0.09,40,69.2835075760848
23,5,500000000,0.1,45,89.4058061431311
23,5,500000000,0.1,45,77.9857953178319
23,5,500000000,0.1,45,76.0382249663844
23,5,500000000,0.1,45,77.0314878494201
23,5,500000000,0.1,45,86.4751619544896
23,5,500000000,0.11,49,78.9270978539206
23,5,500000000,0.11,49,76.875786918984
23,5,500000000,0.11,49,96.4767517402986
23,5,500000000,0.11,49,86.0728781572118
23,5,500000000,0.11,49,82.7159761548645
23,5,500000000,0.12,53,71.4658306122536
23,5,500000000,0.12,53,75.9622484110529
23,5,500000000,0.12,53,73.4766459258921
23,5,500000000,0.12,53,76.3284997062476
23,5,500000000,0.12,53,79.7815880379683
23,5,500000000,0.13,58,77.7307450669644
23,5,500000000,0.13,58,76.326947328356
23,5,500000000,0.13,58,74.7336646205041
23,5,500000000,0.13,58,68.3898434706368
23,5,500000000,0.13,58,73.1300801605288
23,5,500000000,0.14,62,75.6322716651264
23,5,500000000,0.14,62,74.2284941562657
23,5,500000000,0.14,62,76.3061130105692
23,5,500000000,0.14,62,66.7805838027368
23,5,500000000,0.14,62,66.4905161833328
23,5,500000000,0.15,67,85.4926731408324
23,5,500000000,0.15,67,73.3931279540399
23,5,500000000,0.15,67,72.3709594318293
23,5,500000000,0.15,67,73.9338904077962
23,5,500000000,0.15,67,71.2369388892115
23,5,500000000,0.16,71,74.0803564651474
23,5,500000000,0.16,71,86.4897817546525
23,5,500000000,0.16,71,84.5717325451441
23,5,500000000,0.16,71,72.3044767397284
23,5,500000000,0.16,71,73.643326813239
23,5,500000000,0.17,75,78.8574260292887
23,5,500000000,0.17,75,79.2791229619882
23,5,500000000,0.17,75,96.2802397679444
23,5,500000000,0.17,75,74.9658713648454
23,5,500000000,0.17,75,83.4327071664243
23,5,500000000,0.18,80,78.9428982941133
23,5,500000000,0.18,80,77.6946648198112
23,5,500000000,0.18,80,86.3847398195859
23,5,500000000,0.18,80,79.8751447692391
23,5,500000000,0.18,80,75.2980474015285
23,5,500000000,0.19,84,76.7794593386771
23,5,500000000,0.19,84,77.8867939708005
23,5,500000000,0.19,84,80.8395922051871
23,5,500000000,0.19,84,77.0769904699237
23,5,500000000,0.19,84,74.423253280771
23,5,500000000,0.2,89,78.9816080066748
23,5,500000000,0.2,89,73.3382204898113
23,5,500000000,0.2,89,79.678247532871
23,5,500000000,0.2,89,71.0372078316887
23,5,500000000,0.2,89,81.0655794820324
23,5,500000000,0.21,93,99.1629087932646
23,5,500000000,0.21,93,70.4258117943571
23,5,500000000,0.21,93,77.856306711431
23,5,500000000,0.21,93,65.178966800641
23,5,500000000,0.21,93,51.2786458681688
23,5,500000000,0.22,98,89.9577443348692
23,5,500000000,0.22,98,80.6009777659865
23,5,500000000,0.22,98,73.6326727651115
23,5,500000000,0.22,98,90.3121668510895
23,5,500000000,0.22,98,84.7313296297237
23,5,500000000,0.23,102,77.2955436450383
23,5,500000000,0.23,102,70.8893618743957
23,5,500000000,0.23,102,74.0102795167389
23,5,500000000,0.23,102,77.9118636730867
23,5,500000000,0.23,102,94.2847548042271
23,5,500000000,0.24,106,76.4905256366144
23,5,500000000,0.24,106,73.1441943751435
23,5,500000000,0.24,106,74.7570904421662
23,5,500000000,0.24,106,73.6588416591275
23,5,500000000,0.24,106,71.0986105955399
23,5,500000000,0.25,111,86.4797905482695
23,5,500000000,0.25,111,76.4678036182667
23,5,500000000,0.25,111,77.2615565543104
23,5,500000000,0.25,111,78.1480569324597
23,5,500000000,0.25,111,83.4147633208474
23,5,500000000,0.26,115,88.7220867195179
23,5,500000000,0.26,115,84.8490457157773
23,5,500000000,0.26,115,70.6321948351024
23,5,500000000,0.26,115,77.9304568595838
23,5,500000000,0.26,115,74.4484254698606
23,5,500000000,0.27,120,78.3062582443172
23,5,500000000,0.27,120,73.8165855899043
23,5,500000000,0.27,120,87.4383818459458
23,5,500000000,0.27,120,86.2209302493247
23,5,500000000,0.27,120,72.3370941524391
23,5,500000000,0.28,124,73.9907460347064
23,5,500000000,0.28,124,74.8896513884513
23,5,500000000,0.28,124,91.6902455326125
23,5,500000000,0.28,124,73.4970729693571
23,5,500000000,0.28,124,86.1872751011155
23,5,500000000,0.29,128,66.3986790297526
23,5,500000000,0.29,128,75.8658450406469
23,5,500000000,0.29,128,82.3639934386947
23,5,500000000,0.29,128,80.4822313304859
23,5,500000000,0.29,128,77.3231850915725
23,5,500000000,0.3,133,80.3093906382006
23,5,500000000,0.3,133,72.443509483117
23,5,500000000,0.3,133,70.7336069085603
23,5,500000000,0.3,133,80.8499883383557
23,5,500000000,0.3,133,81.4851328967616
23,5,500000000,0.31,137,77.6616943344081
23,5,500000000,0.31,137,90.7478500214127
23,5,500000000,0.31,137,70.457732249569
23,5,500000000,0.31,137,77.8481602501459
23,5,500000000,0.31,137,80.7037704533913
23,5,500000000,0.32,142,95.6654863820184
23,5,500000000,0.32,142,80.0735290642518
23,5,500000000,0.32,142,81.5491938235903
23,5,500000000,0.32,142,83.7461559179351
23,5,500000000,0.32,142,80.8084451818113
23,5,500000000,0.33,146,72.2442945845512
23,5,500000000,0.33,146,97.4814909941106
23,5,500000000,0.33,146,80.5212174837254
23,5,500000000,0.33,146,87.5002112471626
23,5,500000000,0.33,146,91.9593991755879
23,5,500000000,0.34,150,75.9626680611255
23,5,500000000,0.34,150,77.6465207898286
23,5,500000000,0.34,150,69.9088957970616
23,5,500000000,0.34,150,77.3939060663852
23,5,500000000,0.34,150,77.2064987460378
23,5,500000000,0.35,155,90.8810144146051
23,5,500000000,0.35,155,89.0324652837484
23,5,500000000,0.35,155,75.0742225802371
23,5,500000000,0.35,155,93.3849120398533
23,5,500000000,0.35,155,80.0159546556236
23,5,500000000,0.36,159,80.2085222085759
23,5,500000000,0.36,159,94.4282998460729
23,5,500000000,0.36,159,85.7721858881962
23,5,500000000,0.36,159,79.5725967222177
23,5,500000000,0.36,159,78.9170191384148
23,5,500000000,0.37,164,80.5035270238289
23,5,500000000,0.37,164,73.3814511893112
23,5,500000000,0.37,164,75.6234687859825
23,5,500000000,0.37,164,92.603240045698
23,5,500000000,0.37,164,86.7193264533657
23,5,500000000,0.38,168,102.150694230818
23,5,500000000,0.38,168,77.3719093203701
23,5,500000000,0.38,168,91.0244014802406
23,5,500000000,0.38,168,71.1143681242913
23,5,500000000,0.38,168,67.3061538162551
23,5,500000000,0.39,172,84.3221183713543
23,5,500000000,0.39,172,80.7928775226041
23,5,500000000,0.39,172,80.516090138011
23,5,500000000,0.39,172,77.7821155511667
23,5,500000000,0.39,172,75.4501766708757
23,5,500000000,0.4,177,86.4222350903209
23,5,500000000,0.4,177,84.0476409780669
23,5,500000000,0.4,177,78.1764882834982
23,5,500000000,0.4,177,76.5523565468996
23,5,500000000,0.4,177,86.8853247114309
23,5,500000000,0.41,181,78.4216725851477
23,5,500000000,0.41,181,78.407447205158
23,5,500000000,0.41,181,82.3956180712287
23,5,500000000,0.41,181,89.4350094684285
23,5,500000000,0.41,181,83.8805012776014
23,5,500000000,0.42,186,91.1798371491949
23,5,500000000,0.42,186,81.7754694422379
23,5,500000000,0.42,186,77.2558913222444
23,5,500000000,0.42,186,84.2869097029956
23,5,500000000,0.42,186,83.7681611635281
23,5,500000000,0.43,190,89.5754418476692
23,5,500000000,0.43,190,81.2847806242267
23,5,500000000,0.43,190,95.2420408877768
23,5,500000000,0.43,190,102.700769911901
23,5,500000000,0.43,190,83.7968978049325
23,5,500000000,0.44,195,77.4851458581911
23,5,500000000,0.44,195,84.6882752138204
23,5,500000000,0.44,195,85.8715552684592
23,5,500000000,0.44,195,76.347248029128
23,5,500000000,0.44,195,85.3232496903683
23,5,500000000,0.45,199,72.1883577645865
23,5,500000000,0.45,199,83.3045087144202
23,5,500000000,0.45,199,82.1709377689292
23,5,500000000,0.45,199,80.5576456428243
23,5,500000000,0.45,199,81.8211263333648
23,5,500000000,0.46,203,88.678116259402
23,5,500000000,0.46,203,86.3305818363608
23,5,500000000,0.46,203,101.428885099578
23,5,500000000,0.46,203,73.7283911338885
23,5,500000000,0.46,203,79.2384529318038
23,5,500000000,0.47,208,77.4167290675699
23,5,500000000,0.47,208,89.3589350686499
23,5,500000000,0.47,208,79.3659051719346
23,5,500000000,0.47,208,77.9726014755962
23,5,500000000,0.47,208,83.695883899538
23,5,500000000,0.48,212,79.5787600758689
23,5,500000000,0.48,212,80.9351307357446
23,5,500000000,0.48,212,81.0324674345244
23,5,500000000,0.48,212,78.2295074420046
23,5,500000000,0.48,212,77.9369082558761
23,5,500000000,0.49,217,77.1615122652415
23,5,500000000,0.49,217,83.9468595004888
23,5,500000000,0.49,217,81.5244869298201
23,5,500000000,0.49,217,83.4344353004547
23,5,500000000,0.49,217,79.8355949470224
23,5,500000000,0.5,221,76.4608323118913
23,5,500000000,0.5,221,79.3719974692652
23,5,500000000,0.5,221,94.7226597298731
23,5,500000000,0.5,221,88.7079797855276
23,5,500000000,0.5,221,92.8391423383045
23,5,500000000,0.51,225,80.0709528628984
23,5,500000000,0.51,225,93.6823266790471
23,5,500000000,0.51,225,93.6456634822386
23,5,500000000,0.51,225,85.1426538244036
23,5,500000000,0.51,225,80.0311828682234
23,5,500000000,0.52,230,98.8354251235101
